TIME,Aircraft.state.pos_ENU[0],Aircraft.state.pos_ENU[1],Aircraft.state.pos_ENU[2],Aircraft.state.pos_mag,Aircraft.state.vel_ENU[0],Aircraft.state.vel_ENU[1],Aircraft.state.vel_ENU[2],Aircraft.state.vel_mag,Aircraft.state.acc_ENU[0],Aircraft.state.acc_ENU[1],Aircraft.state.acc_ENU[2],Aircraft.state.acc_mag,Aircraft.forces.lift_ENU[0],Aircraft.forces.lift_ENU[1],Aircraft.forces.lift_ENU[2],Aircraft.forces.lift_mag,Aircraft.forces.weight_ENU[0],Aircraft.forces.weight_ENU[1],Aircraft.forces.weight_ENU[2],Aircraft.forces.weight_mag,Aircraft.forces.drag_ENU[0],Aircraft.forces.drag_ENU[1],Aircraft.forces.drag_ENU[2],Aircraft.forces.drag_mag,Aircraft.forces.thrust_ENU[0],Aircraft.forces.thrust_ENU[1],Aircraft.forces.thrust_ENU[2],Aircraft.forces.thrust_mag,Aircraft.forces.net_force_ENU[0],Aircraft.forces.net_force_ENU[1],Aircraft.forces.net_force_ENU[2],Aircraft.forces.net_force_mag,Atmosphere.rho
1532.0,386553.057555,0.0,9008.75454216,386658.019397,243.059437116,0.0,-0.841987781228,243.060895486,-0.0118048103773,0.0,-7.12124318949e-05,0.0118050251695,0.0,0.0,342871.491451,342871.491451,0.0,0.0,-343350.0,343350.0,-137413.168363,-0.0,476.016114061,565.34800703,137000,0,0,137000,-413.168363204,0.0,-2.49243511632,0,0.465788067471
1534.0,387039.12921,0.0,9007.07028174,387143.92008,243.035827495,0.0,-0.842130206092,243.037286501,-0.0118033745865,0.0,-7.12092884517e-05,0.011803589386,0.0,0.0,342871.364965,342871.364965,0.0,0.0,-343350.0,343350.0,-137413.118111,-0.0,476.142709768,565.402720771,137000,0,0,137000,-413.118110528,0.0,-2.49232509581,0,0.465878397604
1536.0,387525.153652,0.0,9005.3857365,387629.773992,243.012220746,0.0,-0.842272624669,243.013680387,-0.0118019386285,0.0,-7.12061362457e-05,0.0118021534351,0.0,0.0,342871.238464,342871.238464,0.0,0.0,-343350.0,343350.0,-137413.067852,-0.0,476.269320811,565.457438437,137000,0,0,137000,-413.067851999,0.0,-2.4922147686,0,0.465968743017
1538.0,388011.130885,0.0,9003.70090642,388115.581137,242.988616869,0.0,-0.842415036941,242.990077145,-0.0118005025034,0.0,-7.12029752754e-05,0.0118007173171,0.0,0.0,342871.111949,342871.111949,0.0,0.0,-343350.0,343350.0,-137413.017588,-0.0,476.395947181,565.512160028,137000,0,0,137000,-413.01758762,0.0,-2.49210413464,0,0.466059103709
1540.0,388497.060917,0.0,9002.01579154,388601.341518,242.965015864,0.0,-0.842557442892,242.966476775,-0.0117990662113,0.0,-7.11998055356e-05,0.011799281032,0.0,0.0,342870.985418,342870.985418,0.0,0.0,-343350.0,343350.0,-137412.967317,-0.0,476.522588866,565.566885541,137000,0,0,137000,-412.967317397,0.0,-2.49199319375,0,0.466149479679
1542.0,388982.943753,0.0,9000.33039185,389087.05514,242.941417731,0.0,-0.842699842503,242.942879279,-0.0117976297524,0.0,-7.11966270331e-05,0.01179784458,0.0,0.0,342870.858872,342870.858872,0.0,0.0,-343350.0,343350.0,-137412.917041,-0.0,476.649245855,565.621614974,137000,0,0,137000,-412.917041333,0.0,-2.49188194616,0,0.466239870926
1544.0,389468.779398,0.0,8998.64470738,389572.722007,242.917822472,0.0,-0.842842235757,242.919284655,-0.0117961931266,0.0,-7.11934397646e-05,0.0117964079612,0.0,0.0,342870.732311,342870.732311,0.0,0.0,-343350.0,343350.0,-137412.866759,-0.0,476.775918139,565.676348327,137000,0,0,137000,-412.866759433,0.0,-2.49177039176,0,0.466330277451
1546.0,389954.567858,0.0,8996.95873813,390058.342123,242.894230086,0.0,-0.842984622637,242.895692905,-0.0118538390387,0.0,7.64371745638e-05,0.0118540854812,0.0,0.0,342875.765519,342875.765519,0.0,0.0,-343350.0,343350.0,-137414.884366,-0.0,476.909782507,565.739599158,137000,0,0,137000,-414.884366354,0.0,2.67530110973,0,0.466427718312
1548.0,390440.308903,0.0,8995.27307464,390543.915269,242.870522407,0.0,-0.842831748288,242.871984839,-0.0119220375371,0.0,0.000245710492523,0.0119245692871,0.0,0.0,342881.721744,342881.721744,0.0,0.0,-343350.0,343350.0,-137417.271314,-0.0,476.878123694,565.804651596,137000,0,0,137000,-417.2713138,0.0,8.59986723831,0,0.466526887023
1550.0,390926.002259,0.0,8993.58839398,391029.441186,242.846678332,0.0,-0.842340327302,242.848139203,-0.0119854042508,0.0,0.000397492027313,0.0119919937862,0.0,0.0,342887.257657,342887.257657,0.0,0.0,-343350.0,343350.0,-137419.489149,-0.0,476.654563539,565.869338187,137000,0,0,137000,-419.48914878,0.0,13.9122209559,0,0.46662603775
1552.0,391411.647674,0.0,8991.9053033,391514.919634,242.822707524,0.0,-0.841545343248,242.824165782,-0.0120439172532,0.0,0.000532285317143,0.0120556737871,0.0,0.0,342892.371172,342892.371172,0.0,0.0,-343350.0,343350.0,-137421.537104,-0.0,476.258813646,565.933633247,137000,0,0,137000,-421.537103861,0.0,18.6299861,0,0.466725130666
1554.0,391897.244914,0.0,8990.22434175,392000.350388,242.798619689,0.0,-0.840480772614,242.800074405,-0.012097591025,0.0,0.000650668966195,0.0121150765046,0.0,0.0,342897.063384,342897.063384,0.0,0.0,-343350.0,343350.0,-137423.415686,-0.0,475.71002973,565.99751622,137000,0,0,137000,-423.415685874,0.0,22.7734138168,0,0.46682413006
1556.0,392382.793763,0.0,8988.54598288,392485.733244,242.774424507,0.0,-0.839179434681,242.775874866,-0.0121464730558,0.0,0.000753285752744,0.0121698088366,0.0,0.0,342901.338275,342901.338275,0.0,0.0,-343350.0,343350.0,-137425.126557,-0.0,475.026725937,566.060971356,137000,0,0,137000,-425.126556952,0.0,26.365001346,0,0.466923004218
1558.0,392868.294026,0.0,8986.87063715,392971.068012,242.750131561,0.0,-0.837672863176,242.751576862,-0.0121906405174,0.0,0.000840832262378,0.0122196037218,0.0,0.0,342905.202428,342905.202428,0.0,0.0,-343350.0,343350.0,-137426.672418,-0.0,474.226701427,566.123987387,137000,0,0,137000,-426.672418108,0.0,29.4291291832,0,0.467021725287
1560.0,393353.745526,0.0,8985.19865476,393456.354523,242.72575028,0.0,-0.835991198651,242.727189928,-0.0122301970274,0.0,0.000914049073267,0.0122643061377,0.0,0.0,342908.664739,342908.664739,0.0,0.0,-343350.0,343350.0,-137428.056896,-0.0,473.326978617,566.186557204,137000,0,0,137000,-428.05689596,0.0,31.9917175643,0,0.467120269123
1562.0,393839.148106,0.0,8983.53032856,393941.592623,242.701289886,0.0,-0.834163100504,242.702723389,-0.0122652695177,0.0,0.000973711514039,0.0123038591691,0.0,0.0,342911.73615,342911.73615,0.0,0.0,-343350.0,343350.0,-137429.284433,-0.0,472.343752506,566.248677531,137000,0,0,137000,-429.284433119,0.0,34.0799029914,0,0.467218615127
1564.0,394324.501625,0.0,8981.8658972,394426.782175,242.676759347,0.0,-0.832215677476,242.678186309,-0.0122960052199,0.0,0.00102062100887,0.0123382904655,0.0,0.0,342914.429385,342914.429385,0.0,0.0,-343350.0,343350.0,-137430.360183,-0.0,471.292350421,566.310348599,137000,0,0,137000,-430.360182696,0.0,35.7217353104,0,0.467316746074
1566.0,394809.805959,0.0,8980.20554833,394911.923058,242.652167337,0.0,-0.830174435459,242.653587451,-0.0123225687805,0.0,0.00105559701872,0.0123676993178,0.0,0.0,342916.758694,342916.758694,0.0,0.0,-343350.0,343350.0,-137431.289907,-0.0,470.187201563,566.371573828,137000,0,0,137000,-431.289907316,0.0,36.9458956553,0,0.467414647927
1568.0,395295.061004,0.0,8978.54942185,395397.015168,242.627522199,0.0,-0.828063241421,242.628935243,-0.0123451395127,0.0,0.00107946958274,0.012392244517,0.0,0.0,342918.73962,342918.73962,0.0,0.0,-343350.0,343350.0,-137432.079883,-0.0,469.041815667,566.432359517,137000,0,0,137000,-432.079882946,0.0,37.7814353959,0,0.467512309647
1570.0,395780.266668,0.0,8976.89761324,395882.058414,242.60283192,0.0,-0.825904302256,242.604237749,-0.0123639087938,0.0,0.00109307245884,0.0124121330988,0.0,0.0,342920.388766,342920.388766,0.0,0.0,-343350.0,343350.0,-137432.736808,-0.0,467.868770129,566.492714533,137000,0,0,137000,-432.736807783,0.0,38.2575360592,0,0.467609723007
1572.0,396265.422876,0.0,8975.25017693,396367.052721,242.578104102,0.0,-0.823718157338,242.579502641,-0.0123790776118,0.0,0.00109723685859,0.0124276100375,0.0,0.0,342921.723585,342921.723585,0.0,0.0,-343350.0,343350.0,-137433.267716,-0.0,466.679704911,566.552650021,137000,0,0,137000,-433.267716414,0.0,38.4032900506,0,0.467706882389
1574.0,396750.529568,0.0,8973.60712956,396851.998026,242.553345947,0.0,-0.821523683621,242.554737186,-0.0123908542671,0.0,0.0010927857674,0.0124389489187,0.0,0.0,342922.762177,342922.762177,0.0,0.0,-343350.0,343350.0,-137433.679899,-0.0,465.485324573,566.612179117,137000,0,0,137000,-433.679899349,0.0,38.247501859,0,0.467803784593
1576.0,397235.586696,0.0,8971.96845334,397336.89428,242.528564239,0.0,-0.819338112086,242.529948226,-0.0123994522301,0.0,0.00108052883771,0.0124464435955,0.0,0.0,342923.523103,342923.523103,0.0,0.0,-343350.0,343350.0,-137433.980828,-0.0,464.295406776,566.671316673,137000,0,0,137000,-433.980828052,0.0,37.81850932,0,0.467900428639
1578.0,397720.594227,0.0,8970.33409923,397821.741445,242.503765334,0.0,-0.817177054411,242.505142172,-0.0124050881565,0.0,0.00106125783987,0.0124504008118,0.0,0.0,342924.025208,342924.025208,0.0,0.0,-343350.0,343350.0,-137434.178085,-0.0,463.118816602,566.730078999,137000,0,0,137000,-434.178085478,0.0,37.1440243954,0,0.467996815575
1580.0,398205.552137,0.0,8968.70399015,398306.539495,242.478955158,0.0,-0.815054538731,242.480324992,-0.0124079800605,0.0,0.00103574265268,0.0124511337646,0.0,0.0,342924.287467,342924.287467,0.0,0.0,-343350.0,343350.0,-137434.279302,-0.0,461.963526069,566.788483613,137000,0,0,137000,-434.279302118,0.0,36.2509928436,0,0.468092948283
1582.0,398690.460416,0.0,8967.07802404,398791.288414,242.454139198,0.0,-0.812983053425,242.455502218,-0.0124083456434,0.0,0.00100472777345,0.0124489565629,0.0,0.0,342924.328834,342924.328834,0.0,0.0,-343350.0,343350.0,-137434.292098,-0.0,460.836638238,566.84654901,137000,0,0,137000,-434.29209752,0.0,35.1654720709,0,0.468188831299
1584.0,399175.319061,0.0,8965.45607685,399275.988196,242.429322507,0.0,-0.810973597879,242.430678936,-0.0124064007768,0.0,0.000968929325402,0.0124441795339,0.0,0.0,342924.168111,342924.168111,0.0,0.0,-343350.0,343350.0,-137434.224027,-0.0,459.744415315,566.90429444,137000,0,0,137000,-434.224027187,0.0,33.9125263891,0,0.468284470626
1586.0,399660.12808,0.0,8963.83800537,399760.638844,242.404509705,0.0,-0.809035739228,242.405859797,-0.0124023581361,0.0,0.000929032538547,0.0124371053221,0.0,0.0,342923.823829,342923.823829,0.0,0.0,-343350.0,343350.0,-137434.082535,-0.0,458.692310196,566.961739705,137000,0,0,137000,-434.082534762,0.0,32.5161388491,0,0.46837987356
1588.0,400144.88749,0.0,8962.22365002,400245.240368,242.379704989,0.0,-0.807177674151,242.381049024,-0.0123964259811,0.0,0.00088568967936,0.0124280257206,0.0,0.0,342923.314138,342923.314138,0.0,0.0,-343350.0,343350.0,-137433.874909,-0.0,457.685000912,567.018904969,137000,0,0,137000,-433.874909337,0.0,30.9991387776,0,0.468475048524
1590.0,400629.597314,0.0,8960.61283743,400729.792786,242.354912137,0.0,-0.805406294792,242.356250417,-0.0123888070785,0.0,0.000839518403092,0.0124172191725,0.0,0.0,342922.656717,342922.656717,0.0,0.0,-343350.0,343350.0,-137433.608248,-0.0,456.726427465,567.075810579,137000,0,0,137000,-433.608247748,0.0,29.3831441082,0,0.468570004906
1592.0,401114.257583,0.0,8959.00538292,401214.296124,242.330134523,0.0,-0.803727257986,242.331467365,-0.0123796977616,0.0,0.000791100502164,0.0124049488783,0.0,0.0,342921.868687,342921.868687,0.0,0.0,-343350.0,343350.0,-137433.289422,-0.0,455.819830581,567.13247691,137000,0,0,137000,-433.289421656,0.0,27.6885175757,0,0.468664752902
1594.0,401598.868334,0.0,8957.4010928,401698.75041,242.305375127,0.0,-0.802145056981,242.306702863,-0.0123692871206,0.0,0.000740981023637,0.0123914614452,0.0,0.0,342920.966544,342920.966544,0.0,0.0,-343350.0,343350.0,-137432.925049,-0.0,454.967791932,567.188924212,137000,0,0,137000,-432.92504922,0.0,25.9343358273,0,0.468759303377
1596.0,402083.429607,0.0,8955.79976661,402183.155681,242.280636553,0.0,-0.800663094934,242.281959522,-0.0123577563184,0.0,0.000689667728523,0.0123769860144,0.0,0.0,342919.966095,342919.966095,0.0,0.0,-343350.0,343350.0,-137432.521471,-0.0,454.172275388,567.245172485,137000,0,0,137000,-432.521471144,0.0,24.1383704983,0,0.468853667721
1598.0,402567.941449,0.0,8954.20119909,402667.511977,242.25592104,0.0,-0.799283759477,242.25723959,-0.0123452780249,0.0,0.00063763086569,0.0123617338037,0.0,0.0,342918.882411,342918.882411,0.0,0.0,-343350.0,343350.0,-137432.084731,-0.0,453.434668944,567.301241352,137000,0,0,137000,-432.084730873,0.0,22.3170802991,0,0.468947857728
1600.0,403052.40391,0.0,8952.6051821,403151.81934,242.231230484,0.0,-0.798008497746,242.232544963,-0.0123320159628,0.0,0.000585303233414,0.0123458980063,0.0,0.0,342917.729786,342917.729786,0.0,0.0,-343350.0,343350.0,-137431.620559,-0.0,452.755826925,567.35714996,137000,0,0,137000,-431.620558698,0.0,20.4856131695,0,0.469041885469
1602.0,403536.817043,0.0,8951.01150632,403636.077818,242.206566452,0.0,-0.796837891279,242.207877211,-0.0123181245581,0.0,0.000533080501987,0.0123296539874,0.0,0.0,342916.521705,342916.521705,0.0,0.0,-343350.0,343350.0,-137431.13436,-0.0,452.136112176,567.412916886,137000,0,0,137000,-431.134359532,0.0,18.6578175696,0,0.469135763189
1604.0,404021.180903,0.0,8949.41996285,404120.287459,242.181930203,0.0,-0.795771730275,242.18323759,-0.0123037486889,0.0,0.000481321771297,0.0123131597264,0.0,0.0,342915.270824,342915.270824,0.0,0.0,-343350.0,343350.0,-137430.631204,-0.0,451.575437913,567.468560057,137000,0,0,137000,-430.631204113,0.0,16.8462619954,0,0.469229503199
1606.0,404505.495549,0.0,8947.83034468,404604.448316,242.157322706,0.0,-0.794809086732,242.158627064,-0.0122890235248,0.0,0.000430350338084,0.0122965564532,0.0,0.0,342913.988953,342913.988953,0.0,0.0,-343350.0,343350.0,-137430.115823,-0.0,451.073308982,567.524096681,137000,0,0,137000,-430.115823369,0.0,15.0622618329,0,0.469323117785
1608.0,404989.761038,0.0,8946.24244791,405088.56044,242.132744659,0.0,-0.793948386056,242.134046326,-0.0122740744492,0.0,0.000380454648278,0.012279969435,0.0,0.0,342912.68705,342912.68705,0.0,0.0,-343350.0,343350.0,-137429.592606,-0.0,450.628862278,567.579543194,137000,0,0,137000,-429.592605721,0.0,13.3159126897,0,0.469416619126
1610.0,405473.977431,0.0,8944.65607296,405572.623886,242.10819651,0.0,-0.79318747676,242.109495815,-0.0122590170589,0.0,0.000331889410831,0.0122635088711,0.0,0.0,342911.375223,342911.375223,0.0,0.0,-343350.0,343350.0,-137429.065597,-0.0,450.240906115,567.634915208,137000,0,0,137000,-429.06559706,0.0,11.6161293791,0,0.469510019214
1612.0,405958.144788,0.0,8943.07102556,406056.638708,242.083678476,0.0,-0.792523697938,242.084975738,-0.012243957233,0.0,0.00028487685037,0.0122472708611,0.0,0.0,342910.062731,342910.062731,0.0,0.0,-343350.0,343350.0,-137428.538503,-0.0,449.907958366,567.69022748,137000,0,0,137000,-428.538503156,0.0,9.97068976297,0,0.469603329789
1614.0,406442.263169,0.0,8941.48711767,406540.604961,242.059190561,0.0,-0.791953944237,242.06048609,-0.0122289912648,0.0,0.000239608077126,0.0122313384135,0.0,0.0,342908.757999,342908.757999,0.0,0.0,-343350.0,343350.0,-137428.014694,-0.0,449.628283204,567.745493884,137000,0,0,137000,-428.014694269,0.0,8.38628269942,0,0.469696562277
1616.0,406926.332634,0.0,8939.90416822,407024.522698,242.034732579,0.0,-0.791474728083,242.036026671,-0.0122142060492,0.0,0.000196244553711,0.0122157824693,0.0,0.0,342907.468633,342907.468633,0.0,0.0,-343350.0,343350.0,-137427.497212,-0.0,449.399926316,567.80072739,137000,0,0,137000,-427.497211721,0.0,6.86855937989,0,0.469789727739
1618.0,407410.353242,0.0,8938.32200374,407508.391974,242.010304167,0.0,-0.791082238976,242.011597106,-0.0121996793202,0.0,0.000154919639439,0.0122006629169,0.0,0.0,342906.201439,342906.201439,0.0,0.0,-343350.0,343350.0,-137426.988776,-0.0,449.220748477,567.855940058,137000,0,0,137000,-426.988776208,0.0,5.42218738038,0,0.469882836826
1620.0,407894.325052,0.0,8936.74045894,407992.212842,241.985904808,0.0,-0.790772399697,241.987196865,-0.0121854799323,0.0,0.000115740194192,0.012186029582,0.0,0.0,342904.962449,342904.962449,0.0,0.0,-343350.0,343350.0,-137426.491798,-0.0,449.088457392,567.911143034,137000,0,0,137000,-426.491797631,0.0,4.05090679671,0,0.46997589974
1622.0,408378.24812,0.0,8935.1593771,408475.985353,241.961533848,0.0,-0.790540919308,241.962825279,-0.0121716681785,0.0,7.87882249071e-05,0.0121719231772,0.0,0.0,342903.75695,342903.75695,0.0,0.0,-343350.0,343350.0,-137426.008386,-0.0,449.000637741,567.966346554,137000,0,0,137000,-426.008386246,0.0,2.75758787175,0,0.470068926205
1624.0,408862.122501,0.0,8933.57861041,408959.709559,241.937190512,0.0,-0.790383342858,241.938481558,-0.0121582961406,0.0,4.41225591448e-05,0.0121583762009,0.0,0.0,342902.58951,342902.58951,0.0,0.0,-343350.0,343350.0,-137425.540365,-0.0,448.954779371,568.021559952,137000,0,0,137000,-425.540364921,0.0,1.54428957007,0,0.470161925439
1626.0,409345.948249,0.0,8931.99802022,409443.385508,241.912873919,0.0,-0.79029509774,241.914164807,-0.0121454080664,0.0,1.17805313119e-05,0.0121454137797,0.0,0.0,342901.464015,342901.464015,0.0,0.0,-343350.0,343350.0,-137425.089282,-0.0,448.948303605,568.07679168,137000,0,0,137000,-425.089282324,0.0,0.412318595918,0,0.470254906135
1628.0,409829.725415,0.0,8930.41747714,409927.013247,241.888583103,0.0,-0.790271536678,241.889874044,-0.0121330407673,0.0,-1.8220331598e-05,0.0121330544482,0.0,0.0,342900.383701,342900.383701,0.0,0.0,-343350.0,343350.0,-137424.656427,-0.0,448.978587656,568.132049325,137000,0,0,137000,-424.656426857,0.0,-0.63771160593,0,0.470347876451
1630.0,410313.454049,0.0,8928.83686119,410410.592823,241.864317022,0.0,-0.790307977341,241.865608211,-0.0121212240335,0.0,-4.58806367375e-05,0.0121213108657,0.0,0.0,342899.351191,342899.351191,0.0,0.0,-343350.0,343350.0,-137424.242841,-0.0,449.042987137,568.187339635,137000,0,0,137000,-424.242841172,0.0,-1.60582228581,0,0.470440843994
1632.0,410797.134198,0.0,8927.25606171,410894.124278,241.840074574,0.0,-0.790399738614,241.841366192,-0.0121099810603,0.0,-7.12174753342e-05,0.0121101904696,0.0,0.0,342898.368532,342898.368532,0.0,0.0,-343350.0,343350.0,-137423.849337,-0.0,449.138856688,568.242668546,137000,0,0,137000,-423.84933711,0.0,-2.4926116367,0,0.470533815825
1634.0,411280.765907,0.0,8925.67497737,411377.607654,241.815854612,0.0,-0.790542173565,241.817146825,-0.0120993288834,0.0,-9.42628055212e-05,0.0120996960667,0.0,0.0,342897.437233,342897.437233,0.0,0.0,-343350.0,343350.0,-137423.476511,-0.0,449.263568736,568.298041217,137000,0,0,137000,-423.476510921,0.0,-3.29919819324,0,0.47062679845
1636.0,411764.349219,0.0,8924.09351597,411861.04299,241.791655954,0.0,-0.790730699176,241.792948913,-0.0120892788179,0.0,-0.000115061876494,0.0120898263665,0.0,0.0,342896.558304,342896.558304,0.0,0.0,-343350.0,343350.0,-137423.124759,-0.0,449.414530434,568.35346206,137000,0,0,137000,-423.124758627,0.0,-4.02716567728,0,0.470719797831
1638.0,412247.884174,0.0,8922.51159432,412344.430324,241.767477396,0.0,-0.790960822929,241.768771237,-0.0120798368976,0.0,-0.000133671701573,0.0120805764597,0.0,0.0,342895.732292,342895.732292,0.0,0.0,-343350.0,343350.0,-137422.794291,-0.0,449.589198814,568.408934781,137000,0,0,137000,-422.794291418,0.0,-4.67850955506,0,0.470812819391
1640.0,412731.370809,0.0,8920.92913799,412827.76969,241.743317722,0.0,-0.791228166332,241.744612568,-0.0120710043127,0.0,-0.000150159586449,0.0120719382462,0.0,0.0,342894.95932,342894.95932,0.0,0.0,-343350.0,343350.0,-137422.485151,-0.0,449.78509422,568.464462413,137000,0,0,137000,-422.485150946,0.0,-5.25558552571,0,0.470905868022
1642.0,413214.809161,0.0,8919.34608102,413311.06112,241.719175714,0.0,-0.791528485505,241.720471671,-0.0120627778412,0.0,-0.000164601718157,0.0120639008191,0.0,0.0,342894.239128,342894.239128,0.0,0.0,-343350.0,343350.0,-137422.197224,-0.0,449.999812066,568.520047359,137000,0,0,137000,-422.197224443,0.0,-5.7610601355,0,0.470998948104
1644.0,413698.199261,0.0,8917.76236564,413794.304646,241.695050158,0.0,-0.791857688941,241.696347323,-0.0120551502729,0.0,-0.000177081819255,0.0120564508075,0.0,0.0,342893.571103,342893.571103,0.0,0.0,-343350.0,343350.0,-137421.93026,-0.0,450.231033006,568.575691433,137000,0,0,137000,-421.930259553,0.0,-6.19786367391,0,0.471092063515
1646.0,414181.541141,0.0,8916.17794193,414277.500295,241.670939858,0.0,-0.79221185258,241.672238313,-0.012048110823,0.0,-0.000187689870835,0.012049572685,0.0,0.0,342892.954323,342892.954323,0.0,0.0,-343350.0,343350.0,-137421.683879,-0.0,450.476531578,568.631395897,137000,0,0,137000,-421.683878804,0.0,-6.56914547924,0,0.471185217653
1648.0,414664.834828,0.0,8914.59276747,414760.648094,241.646843636,0.0,-0.792587232321,241.648143452,-0.0120416455331,0.0,-0.000196520907227,0.0120432490472,0.0,0.0,342892.387585,342892.387585,0.0,0.0,-343350.0,343350.0,-137421.457594,-0.0,450.734183393,568.687161504,137000,0,0,137000,-421.45759366,0.0,-6.87823175295,0,0.471278413455
1650.0,415148.080349,0.0,8913.00680692,415243.748066,241.622760345,0.0,-0.792980274136,241.62406158,-0.0120357376591,0.0,-0.000203673884362,0.0120374608639,0.0,0.0,342891.869443,342891.869443,0.0,0.0,-343350.0,343350.0,-137421.250818,-0.0,451.001970966,568.742988541,137000,0,0,137000,-421.250818068,0.0,-7.12858595268,0,0.471371653417
1652.0,415631.277727,0.0,8911.42003168,415726.800233,241.598688869,0.0,-0.793387621905,241.599991572,-0.0120303680422,0.0,-0.000209250623252,0.0120321877086,0.0,0.0,342891.39824,342891.39824,0.0,0.0,-343350.0,343350.0,-137421.062881,-0.0,451.277988259,568.798876867,137000,0,0,137000,-421.062881477,0.0,-7.32377181383,0,0.471464939617
1654.0,416114.426983,0.0,8909.83241943,416209.804614,241.574628133,0.0,-0.793806123151,241.57593234,-0.0120255154648,0.0,-0.000213354829162,0.01202740797,0.0,0.0,342890.972137,342890.972137,0.0,0.0,-343350.0,343350.0,-137420.893041,-0.0,451.560444025,568.854825952,137000,0,0,137000,-420.893041267,0.0,-7.46741902066,0,0.471558273737
1656.0,416597.528137,0.0,8908.24395377,416692.761228,241.550577102,0.0,-0.794232832809,241.551882842,-0.0120211569873,0.0,-0.000216091186595,0.0120230990478,0.0,0.0,342890.589144,342890.589144,0.0,0.0,-343350.0,343350.0,-137420.740495,-0.0,451.847664034,568.910834919,137000,0,0,137000,-420.740494555,0.0,-7.56319153082,0,0.471651657089
